id,avg_income_ttm,avg_expense_ttm,ori_country,dest_country,trip_type_oneway,trip_type_roundtrip,trip_cost,num_stops,booking_date,dept_date,return_date,num_travellers,traveller_one_dob,traveller_two_dob,traveller_three_dob,traveller_four_dob,ins_comp,subs_plan
873,2772.65,1361.14,Singapore,Philippines,TRUE,FALSE,351.54,1,05-10-20,08-02-21,27-03-21,4,16-04-78,11-07-71,31-05-96,14-02-79,AXA,1
874,3794.81,1067.1,Singapore,Philippines,FALSE,TRUE,1226.78,3,11-10-20,05-02-21,22-03-21,2,08-11-16,06-10-76,,,AXA,1
875,2462.99,2390.05,Singapore,Thailand,TRUE,FALSE,264.7,3,15-10-20,03-02-21,06-03-21,3,24-12-71,18-01-76,26-04-06,,Aviva,2
876,2545.04,863.53,Singapore,New Zealand,TRUE,FALSE,1513.58,2,20-10-20,02-02-21,18-03-21,4,22-04-91,06-01-81,03-06-88,19-01-87,Aviva,2
877,8847.89,941.7,Singapore,Vietnam,FALSE,TRUE,376.57,2,26-10-20,10-02-21,20-03-21,4,24-11-74,12-03-76,08-04-82,15-01-85,Allianze,2
878,4190.97,1041.37,Singapore,China,TRUE,FALSE,586.78,3,09-10-20,05-02-21,26-03-21,3,05-08-15,02-10-98,08-05-09,,AIA,2
879,3167.9,1849.75,Singapore,China,FALSE,TRUE,911.89,1,06-10-20,01-02-21,15-02-21,1,16-03-82,,,,AIA,0
880,2763.83,2441.02,Singapore,China,TRUE,FALSE,1624.1,2,23-10-20,12-02-21,17-03-21,4,16-09-75,05-09-13,12-10-15,26-04-93,AIA,1
881,9309.32,2997.14,Singapore,Philippines,FALSE,TRUE,526.64,3,07-10-20,10-02-21,18-03-21,4,11-06-77,17-12-82,30-10-08,15-09-94,AXA,0
882,3583.22,1451.93,Singapore,China,FALSE,TRUE,159.05,2,08-10-20,05-02-21,25-02-21,1,01-12-00,,,,AIA,0
883,11811.64,1794.27,Singapore,China,TRUE,FALSE,1386.33,0,04-10-20,12-02-21,16-02-21,1,19-07-99,,,,AXA,1
884,9793.62,2081.11,Singapore,Philippines,FALSE,TRUE,360.19,0,26-10-20,11-02-21,03-03-21,2,24-08-82,03-12-09,,,AXA,1
885,3520.93,1303.54,Singapore,China,FALSE,TRUE,1012.11,2,25-10-20,04-02-21,21-03-21,2,24-10-03,16-06-14,,,Aviva,0
886,9044.04,2195.89,Singapore,China,FALSE,TRUE,1606.48,2,22-10-20,01-02-21,13-03-21,4,15-06-98,25-05-01,06-12-90,04-11-92,AXA,0
887,11243.13,1752.02,Singapore,Philippines,FALSE,TRUE,1371.17,3,04-10-20,04-02-21,26-03-21,3,26-09-01,24-12-03,28-06-02,,AXA,2
888,3677.98,1319.63,Singapore,China,TRUE,FALSE,1495.9,1,29-10-20,03-02-21,18-03-21,1,08-02-98,,,,Aviva,1
889,11052.6,2636.43,Singapore,Philippines,FALSE,TRUE,522.79,3,09-10-20,03-02-21,29-03-21,2,19-12-71,01-05-18,,,AXA,2
890,7608.02,2908.93,Singapore,China,FALSE,TRUE,185.5,2,04-10-20,12-02-21,04-03-21,4,11-04-83,29-01-01,30-12-91,27-02-76,AXA,2
891,3394.75,1129.75,Singapore,China,TRUE,FALSE,569.13,3,14-10-20,01-02-21,20-03-21,2,08-05-86,25-06-93,,,Aviva,2
892,4019.18,1644.78,Singapore,China,TRUE,FALSE,1106.74,1,15-10-20,03-02-21,20-03-21,4,28-07-97,05-05-90,15-09-82,01-09-79,AIA,0
893,5650.54,1548.27,Singapore,China,TRUE,FALSE,1507.23,1,12-10-20,03-02-21,25-02-21,2,20-05-09,23-09-96,,,Aviva,2
894,7892.82,1491.73,Singapore,United States,FALSE,TRUE,623.55,2,14-10-20,13-02-21,01-03-21,4,20-11-83,26-05-79,16-02-04,01-03-84,AIA,2
895,10858.54,2339.44,Singapore,United States,TRUE,FALSE,1739.35,3,12-10-20,09-02-21,02-03-21,2,06-12-15,23-03-94,,,Allianze,2
896,11919.55,1964.11,Singapore,China,TRUE,FALSE,441.29,2,15-10-20,13-02-21,18-02-21,3,27-10-92,19-05-01,24-11-09,,Aviva,2
897,5896.38,1099.46,Singapore,China,TRUE,FALSE,813.56,0,25-10-20,10-02-21,18-02-21,1,20-03-71,,,,Allianze,0
898,2351.53,2529.12,Singapore,China,TRUE,FALSE,1135.36,0,19-10-20,11-02-21,30-03-21,4,10-01-17,01-10-03,25-07-15,01-10-06,Aviva,1
899,10518.29,2906.98,Singapore,China,FALSE,TRUE,663.71,2,22-10-20,02-02-21,16-03-21,2,10-09-83,10-12-12,,,AXA,1
900,9923.93,1037.59,Singapore,China,TRUE,FALSE,827.52,0,10-10-20,06-02-21,15-03-21,1,05-03-12,,,,Allianze,1
901,8725.48,821.22,Singapore,China,FALSE,TRUE,147.06,0,06-10-20,08-02-21,27-02-21,1,29-11-98,,,,AIA,0
902,9811.7,2720.63,Singapore,United States,FALSE,TRUE,254.43,1,17-10-20,05-02-21,14-03-21,4,07-03-17,11-11-94,17-04-80,19-09-86,AIA,0
903,5824.24,1227.48,Singapore,Philippines,TRUE,FALSE,1101.3,3,19-10-20,02-02-21,20-03-21,2,19-02-17,17-05-87,,,AXA,0
904,2474.77,1336.27,Singapore,Thailand,FALSE,TRUE,481.34,2,12-10-20,11-02-21,05-03-21,3,02-01-90,14-01-98,13-05-72,,Aviva,2
905,5845.89,1442.79,Singapore,China,FALSE,TRUE,307.83,2,25-10-20,08-02-21,05-03-21,2,09-02-90,01-07-18,,,AXA,1
906,11952.38,1536.03,Singapore,China,TRUE,FALSE,1419.45,0,06-10-20,06-02-21,27-02-21,4,24-08-08,26-11-87,28-12-96,19-01-89,AXA,1
907,7929.76,2783.78,Singapore,China,TRUE,FALSE,822.66,1,22-10-20,08-02-21,29-03-21,2,15-04-91,21-06-73,,,Allianze,0
908,6051.71,2604.25,Singapore,United States,FALSE,TRUE,1038.59,0,08-10-20,12-02-21,10-03-21,2,14-01-70,12-08-97,,,AIA,2
909,8453.79,1079.79,Singapore,China,TRUE,FALSE,276.43,1,22-10-20,08-02-21,24-02-21,2,24-09-97,16-12-76,,,Allianze,2
910,7731.57,1130.15,Singapore,United States,FALSE,TRUE,958.79,0,19-10-20,04-02-21,25-02-21,1,14-09-76,,,,Allianze,0
911,6304.21,2365.22,Singapore,United States,FALSE,TRUE,1527.86,2,03-10-20,09-02-21,19-03-21,2,23-01-15,20-08-80,,,AIA,0
912,6028.41,2414.42,Singapore,China,TRUE,FALSE,216.1,0,24-10-20,03-02-21,21-03-21,4,31-07-00,09-04-06,14-05-86,13-09-10,Allianze,0
913,7437.83,2588.4,Singapore,Philippines,FALSE,TRUE,731.55,0,20-10-20,02-02-21,26-03-21,4,10-06-10,14-12-88,30-08-72,13-03-74,AXA,2
914,11146.53,2847.03,Singapore,China,TRUE,FALSE,880.1,1,17-10-20,02-02-21,15-03-21,2,27-04-89,03-02-09,,,Allianze,1
915,9852.58,2099.95,Singapore,China,FALSE,TRUE,589.85,3,14-10-20,03-02-21,22-02-21,3,03-06-03,09-10-78,22-04-73,,AXA,2
916,2825.11,2313.94,Singapore,China,FALSE,TRUE,209.13,2,14-10-20,11-02-21,24-03-21,3,17-04-79,07-03-10,31-03-13,,AXA,1
917,9095.22,2901.32,Singapore,Philippines,TRUE,FALSE,1148.32,3,04-10-20,09-02-21,27-03-21,2,16-01-93,15-04-93,,,AXA,1
918,8283.91,2459.11,Singapore,China,FALSE,TRUE,1560.91,1,18-10-20,06-02-21,11-03-21,4,24-07-14,08-10-18,17-03-10,10-06-00,Aviva,1
919,4438.65,1173.3,Singapore,China,TRUE,FALSE,1081.23,2,09-10-20,02-02-21,11-03-21,1,10-12-92,,,,AXA,1
920,4014.4,901.29,Singapore,China,TRUE,FALSE,1225.03,0,18-10-20,01-02-21,21-02-21,3,23-02-06,10-06-97,11-12-98,,AXA,0
921,10866.85,938.15,Singapore,China,FALSE,TRUE,569.68,1,03-10-20,09-02-21,07-03-21,3,22-05-94,24-02-92,06-11-99,,Allianze,0
922,10604.88,2491.42,Singapore,Philippines,TRUE,FALSE,194.07,1,23-10-20,10-02-21,15-03-21,1,28-11-71,,,,AXA,1
923,8906.26,2163.24,Singapore,Philippines,TRUE,FALSE,191.05,0,29-10-20,13-02-21,27-03-21,1,25-10-93,,,,AXA,2
924,8322,1441.78,Singapore,United States,FALSE,TRUE,1488.95,3,07-10-20,01-02-21,26-02-21,4,07-10-00,08-03-85,27-08-88,28-06-70,Allianze,2
925,8958.38,2074.32,Singapore,United States,TRUE,FALSE,1487.22,2,10-10-20,04-02-21,02-03-21,3,12-04-93,27-01-76,20-05-10,,AIA,2
926,8315.73,2805.87,Singapore,Malaysia,FALSE,TRUE,772.68,1,05-10-20,02-02-21,20-02-21,2,11-01-86,04-03-12,,,Aviva,1
927,2867.5,2149.95,Singapore,China,TRUE,FALSE,382.84,1,27-10-20,09-02-21,13-03-21,4,20-06-91,19-07-05,21-04-17,13-09-08,AIA,2
928,6433.7,1351.4,Singapore,China,FALSE,TRUE,1794.27,2,14-10-20,10-02-21,02-03-21,4,19-05-00,25-02-79,19-02-87,09-05-14,AIA,1
929,9318.26,2837.96,Singapore,Philippines,TRUE,FALSE,1137.6,3,25-10-20,05-02-21,15-02-21,1,06-07-87,,,,AXA,2
930,11298.01,1944.17,Singapore,China,TRUE,FALSE,1606.34,3,20-10-20,06-02-21,27-02-21,1,21-07-85,,,,Allianze,2
931,9211.49,2708.8,Singapore,Thailand,TRUE,FALSE,211.57,2,23-10-20,02-02-21,28-02-21,2,22-12-81,14-10-09,,,Aviva,2
932,7098.17,970.95,Singapore,China,FALSE,TRUE,461.9,1,13-10-20,01-02-21,22-02-21,2,12-09-78,08-05-74,,,AIA,1
933,4714.35,922.44,Singapore,Philippines,FALSE,TRUE,695.68,1,14-10-20,05-02-21,13-03-21,3,13-04-96,28-07-74,21-12-80,,AXA,1
934,11226.2,2666.75,Singapore,United States,FALSE,TRUE,1675.23,0,29-10-20,07-02-21,12-03-21,4,13-04-02,05-06-82,07-06-02,20-02-13,Allianze,2
935,3164.33,972.82,Singapore,China,FALSE,TRUE,101.36,2,07-10-20,12-02-21,19-02-21,4,16-02-79,29-05-96,07-07-01,20-08-11,AIA,1
936,7664.83,1491.64,Singapore,China,TRUE,FALSE,1984.29,3,21-10-20,06-02-21,24-02-21,2,17-03-15,28-01-08,,,AIA,1
937,10066.71,2699.36,Singapore,China,TRUE,FALSE,1249.48,1,18-10-20,02-02-21,16-02-21,2,08-07-71,10-05-07,,,Allianze,1
938,8409.77,1939.09,Singapore,China,FALSE,TRUE,1630.08,2,14-10-20,07-02-21,21-03-21,1,13-03-17,,,,Allianze,1
939,4915.88,1522.08,Singapore,Philippines,TRUE,FALSE,1235.69,3,10-10-20,05-02-21,20-02-21,4,30-05-13,24-07-16,22-10-74,01-04-13,AXA,2
940,11605.14,1043.66,Singapore,United States,TRUE,FALSE,646.31,2,10-10-20,02-02-21,21-03-21,1,21-01-15,,,,Allianze,1
941,4903.35,1592.87,Singapore,United States,FALSE,TRUE,1827.63,1,11-10-20,02-02-21,14-03-21,1,04-05-98,,,,Allianze,0
942,8582.07,2657.85,Singapore,Philippines,FALSE,TRUE,184.46,0,14-10-20,12-02-21,15-02-21,2,27-05-88,15-02-81,,,AXA,2
943,4655.52,1778.78,Singapore,China,TRUE,FALSE,880.35,2,22-10-20,11-02-21,28-02-21,3,24-10-16,25-04-94,30-10-14,,Allianze,0
944,9723.52,925.65,Singapore,China,TRUE,FALSE,632.4,3,11-10-20,09-02-21,15-03-21,4,05-02-02,04-12-02,23-11-12,18-01-84,Aviva,2
945,9351.3,2561.08,Singapore,Vietnam,FALSE,TRUE,1237.36,3,13-10-20,07-02-21,30-03-21,1,16-10-04,,,,Allianze,0
946,5460.58,2623.95,Singapore,China,TRUE,FALSE,1794.39,3,14-10-20,05-02-21,20-03-21,2,13-04-77,06-04-70,,,AIA,0
947,3777.67,2762.79,Singapore,Philippines,FALSE,TRUE,657.47,2,07-10-20,08-02-21,24-03-21,2,25-08-08,10-03-05,,,AXA,2
948,4222.99,960.49,Singapore,Philippines,TRUE,FALSE,929.01,0,28-10-20,03-02-21,28-02-21,1,19-03-87,,,,AXA,0
949,5640.56,943.3,Singapore,China,TRUE,FALSE,303.28,3,07-10-20,03-02-21,08-03-21,2,01-10-14,04-08-94,,,Allianze,2
950,2443.59,2400.55,Singapore,China,TRUE,FALSE,128.42,2,20-10-20,04-02-21,18-03-21,4,03-06-97,04-11-17,25-12-15,22-05-03,AIA,1
951,8448.8,1209.31,Singapore,Thailand,FALSE,TRUE,711.56,3,03-10-20,11-02-21,23-02-21,3,06-10-75,05-08-06,14-06-71,,Aviva,2
952,9278.55,1644.03,Singapore,China,FALSE,TRUE,1321.01,3,09-10-20,13-02-21,07-03-21,1,21-05-86,,,,AXA,2
953,7902.1,2016.71,Singapore,Vietnam,FALSE,TRUE,1721.53,1,09-10-20,10-02-21,22-02-21,2,09-06-80,09-02-75,,,Allianze,2
954,11670.32,1341.7,Singapore,China,FALSE,TRUE,152.43,0,04-10-20,09-02-21,21-03-21,1,22-10-95,,,,Allianze,2
955,9868.25,808.77,Singapore,China,TRUE,FALSE,784.09,0,25-10-20,08-02-21,16-02-21,1,19-12-97,,,,AXA,0
956,9650.57,2912.73,Singapore,Thailand,FALSE,TRUE,781.9,0,15-10-20,11-02-21,26-02-21,2,08-12-03,16-03-96,,,Aviva,2
957,11361.98,2766.9,Singapore,China,TRUE,FALSE,652.3,3,06-10-20,12-02-21,06-03-21,3,29-10-02,23-07-16,16-04-04,,AIA,2
958,9675.63,1935.32,Singapore,China,TRUE,FALSE,834.02,1,17-10-20,06-02-21,20-03-21,1,18-10-06,,,,AIA,2
959,3283.77,856.24,Singapore,China,FALSE,TRUE,474.56,2,22-10-20,02-02-21,04-03-21,3,22-05-07,11-04-82,03-05-77,,Aviva,1
960,2856.36,959.42,Singapore,China,FALSE,TRUE,790.74,1,21-10-20,05-02-21,28-02-21,3,13-07-72,23-10-13,18-12-97,,Allianze,1
961,4421.05,2848.71,Singapore,Philippines,FALSE,TRUE,1524.74,1,17-10-20,01-02-21,27-03-21,1,20-12-01,,,,AXA,1
962,3704.21,1271.01,Singapore,China,TRUE,FALSE,1847.91,1,21-10-20,04-02-21,26-02-21,1,06-10-03,,,,Allianze,2
963,5795.95,1230.69,Singapore,Philippines,FALSE,TRUE,814.35,2,25-10-20,02-02-21,15-02-21,1,17-09-88,,,,AXA,0
964,10028.59,2801.11,Singapore,China,FALSE,TRUE,283.17,3,26-10-20,13-02-21,28-02-21,2,25-03-97,06-04-94,,,Aviva,0
965,11673.2,1684.9,Singapore,Thailand,FALSE,TRUE,968.82,3,05-10-20,04-02-21,24-02-21,4,14-10-00,26-01-70,27-10-03,26-07-13,Aviva,2
966,6691.57,2931.96,Singapore,China,FALSE,TRUE,872.19,3,17-10-20,07-02-21,12-03-21,1,24-01-92,,,,AXA,2
967,3676.13,2099.01,Singapore,China,TRUE,FALSE,1637.39,2,06-10-20,06-02-21,07-03-21,3,03-05-05,17-02-76,18-09-06,,AXA,2
968,11929.03,2050.97,Singapore,China,TRUE,FALSE,1908.29,3,03-10-20,11-02-21,29-03-21,1,29-03-18,,,,AXA,2
969,2554.27,2052.5,Singapore,Philippines,FALSE,TRUE,445.76,0,23-10-20,07-02-21,24-02-21,4,05-02-08,26-06-96,12-01-01,10-06-04,AXA,2
970,2769.13,1702.81,Singapore,China,TRUE,FALSE,1185.5,2,18-10-20,08-02-21,10-03-21,1,05-07-86,,,,AIA,2
971,2986.03,1064.96,Singapore,China,FALSE,TRUE,1737.02,2,07-10-20,08-02-21,27-02-21,3,11-11-06,07-01-97,04-08-88,,Aviva,0
972,9101.81,1667.22,Singapore,United States,FALSE,TRUE,648.34,2,19-10-20,09-02-21,08-03-21,3,22-06-88,08-03-03,25-04-89,,Allianze,2
973,5983.3,2649.74,Singapore,China,TRUE,FALSE,734.63,0,27-10-20,09-02-21,25-02-21,2,17-11-74,13-09-88,,,Aviva,2
974,9490.16,1110.02,Singapore,Philippines,TRUE,FALSE,423.72,3,22-10-20,11-02-21,15-03-21,3,01-06-09,03-02-05,15-07-79,,AXA,0
975,4470.06,2670.16,Singapore,United States,FALSE,TRUE,1993.22,0,04-10-20,13-02-21,19-02-21,4,26-09-04,07-02-08,16-05-15,22-01-10,Allianze,2
976,4447.79,1309.2,Singapore,China,TRUE,FALSE,504.17,2,10-10-20,03-02-21,21-03-21,2,01-05-72,17-06-05,,,AIA,1
977,10105.74,871.76,Singapore,China,TRUE,FALSE,919.46,0,14-10-20,07-02-21,13-03-21,2,05-08-93,26-12-92,,,AXA,2
978,7260.69,1425.9,Singapore,China,FALSE,TRUE,252.89,2,19-10-20,06-02-21,01-03-21,4,05-06-92,18-08-70,02-09-14,19-06-89,AXA,2
979,7399.74,1409.09,Singapore,Philippines,TRUE,FALSE,1141.77,3,25-10-20,05-02-21,21-03-21,2,23-05-90,18-10-00,,,AXA,2
980,6740.1,1789.64,Singapore,China,TRUE,FALSE,1629.37,1,19-10-20,12-02-21,21-03-21,3,20-04-70,15-02-79,21-05-93,,Allianze,1
981,3261.38,2705.19,Singapore,China,FALSE,TRUE,1418.47,1,28-10-20,02-02-21,17-02-21,4,08-06-88,17-01-82,03-07-97,28-06-82,Aviva,0
982,8902.42,1939.3,Singapore,China,FALSE,TRUE,701.1,1,18-10-20,04-02-21,08-03-21,2,03-11-03,15-12-11,,,Allianze,1
983,4104.79,2218.2,Singapore,Vietnam,TRUE,FALSE,836.47,2,25-10-20,04-02-21,17-03-21,3,20-02-18,14-07-78,11-06-87,,Allianze,0
984,7059.68,2065.01,Singapore,United States,TRUE,FALSE,1711.44,3,28-10-20,03-02-21,16-02-21,4,02-08-85,15-05-71,11-03-14,02-02-12,AIA,0
985,5605.48,2847.95,Singapore,Philippines,TRUE,FALSE,1593.49,1,12-10-20,12-02-21,25-03-21,2,13-12-91,19-08-07,,,AXA,2
986,5497.71,2965.82,Singapore,China,FALSE,TRUE,692.05,3,28-10-20,08-02-21,15-02-21,2,02-10-75,31-08-00,,,Aviva,0
987,8066.85,1722.63,Singapore,Philippines,FALSE,TRUE,1015.5,2,27-10-20,12-02-21,30-03-21,3,23-08-74,11-12-74,01-04-97,,AXA,2
988,3828.69,2644.73,Singapore,China,TRUE,FALSE,1280.53,0,26-10-20,01-02-21,08-03-21,1,26-05-87,,,,AXA,0
989,5067.72,920.82,Singapore,China,FALSE,TRUE,491.43,1,18-10-20,07-02-21,29-03-21,1,05-01-08,,,,Allianze,1
990,5216.64,2799.05,Singapore,Vietnam,TRUE,FALSE,1302.72,1,04-10-20,08-02-21,25-02-21,1,13-10-78,,,,Allianze,1
991,6371.69,885.06,Singapore,United States,FALSE,TRUE,599.94,3,03-10-20,06-02-21,05-03-21,3,26-06-71,02-09-06,19-01-83,,Allianze,0
992,8545.37,2709.71,Singapore,China,FALSE,TRUE,444.9,1,25-10-20,10-02-21,23-02-21,2,14-02-75,26-10-18,,,Aviva,2
993,6109.24,1028.78,Singapore,China,FALSE,TRUE,416.52,2,12-10-20,11-02-21,20-02-21,3,01-01-88,11-08-80,28-12-01,,Allianze,2
994,5244.25,1159.69,Singapore,China,FALSE,TRUE,120.8,1,23-10-20,09-02-21,14-03-21,4,06-05-83,04-05-72,21-11-18,30-04-13,AXA,1
995,6733.28,2674.15,Singapore,China,FALSE,TRUE,290.47,3,20-10-20,04-02-21,08-03-21,1,05-10-90,,,,AXA,2
996,5668.59,2707.16,Singapore,United States,FALSE,TRUE,1731.62,2,10-10-20,04-02-21,13-03-21,1,16-07-17,,,,AIA,2
997,4274.39,906.83,Singapore,China,TRUE,FALSE,1551.94,2,26-10-20,08-02-21,11-03-21,1,02-07-88,,,,Aviva,1
998,9895.27,2184.03,Singapore,China,TRUE,FALSE,1279.3,2,29-10-20,01-02-21,25-02-21,3,01-11-02,24-12-71,13-12-83,,AIA,0
999,10894.64,1431.73,Singapore,China,TRUE,FALSE,1980.63,1,26-10-20,02-02-21,26-03-21,1,05-12-96,,,,AIA,2
1000,6801.07,1230.16,Singapore,China,TRUE,FALSE,1135.91,3,27-10-20,12-02-21,04-03-21,2,24-04-90,08-03-98,,,Aviva,0
